id,optionid,productid,catalogid,featurecaption,featurecaption_id,featuretype,featurerequired,sorting,featureid,featurename,featureprice,sorting,partnumber,imagepath,selected,hidden,optcatalogid,qty
18491,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37941,French Vanilla Deluxe Vandyke Distressing Price Includes Assembly,240,16,FVVD,assets/images/JobPics/pl-1286913660B_FranklinFrenchVanilla_VanDykeDistressed1.jpg,0,0,0,1
18492,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37942,Standard Black Finish Price Includes Assembly,160,9,SBF,assets/images/JobPics/pt-1287676745B_Plain_Black1.jpg,0,0,0,1
18493,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37943,Ginger Vandyke Rub Finish Includes Assembly,210,13,GVD,assets/images/JobPics/pt-1286915389B_FranklinGinger_VanDykeRubbed1.jpg,0,0,0,1
18494,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37944,Mocha Deluxe Vandyke Rub Includes Assembly,210,15,MVD,assets/images/JobPics/pt-1286917400B_FranklinMocha_VanDykeRubbed1.jpg,0,0,0,1
18495,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37945,Mocha Deluxe,0,3,MD,assets/images/JobPics/Mocha.jpg,0,0,0,1
18496,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37946,Ginger Deluxe,0,4,GD,assets/images/JobPics/Ginger.jpg,0,0,0,1
18497,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37947,French Vanilla Deluxe,0,6,FV,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18498,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37948,Brandywine Shaker,0,1,BS,assets/images/JobPics/Brandywine_Shaker.jpg,0,0,0,1
18499,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37949,White Shaker,0,0,WS,assets/images/WhiteShaker.jpg,0,0,0,1
18500,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37950,Harvest Deluxe,0,5,HD,assets/images/JobPics/Ginger_HarvestStain.jpg,0,0,0,1
18501,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37951,Teaberry,160,8,TEAB-ST,assets/images/Teaberry.jpg,0,0,0,1
18502,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37952,Black Distressed Mocha Price Includes Assembly,240,11,BDSTR-FM,assets/images/blk_dst_copy.jpg,0,0,0,1
18503,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37953,White Deluxe Chocolate Glaze,0,7,WDCG,assets/images/WhiteChocolatePen.jpg,0,0,0,1
18504,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37954,Black Shaker,160,2,BSS,assets/images/Germantown Black.jpg,0,0,0,1
18505,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37955,Dark Grey Shaker,160,2,GS,assets/images/CraftsmanDkGrey.jpg,0,0,0,1
18506,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37956,Light Grey Shaker,160,2,LGS,assets/images/CraftsmanLtGrey.jpg,0,0,0,1
18507,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37957,Green Chocolate Glaze,210,21,GCG,assets/images/Green Chocolate.jpg,0,0,0,1
18508,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37958,Espresso Shaker,160,2,ESP,assets/images/Door Colors/Germantown Expresso.jpg,0,0,0,1
18509,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37959,White Deluxe Chocolate Mist,210,8,WDCM,assets/images/WhiteDeluxeChocolateMist.jpg,0,0,0,1
18510,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37960,White Deluxe Charcoal Mist,210,8,WDCHM,assets/images/White Deluxe Chocolate Mist.jpg,0,0,0,1
18511,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37961,White Deluxe Vandyke Distressed,240,8,WDVDD,assets/images/WhiteDeluxeSample.jpg,0,0,0,1
18512,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37962,White Deluxe Without Glaze,160,8,WD,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18513,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37963,Pecan With Black Glaze,210,12,PCBG,assets/images/PecanGlaze.jpg,0,0,0,1
18514,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37964,Pecan Distressed,240,12,PCDS,assets/images/PecanGlaze.jpg,0,0,0,1
18515,5545,BFH42,779,Add Roll Out Tray,,Dropdown,0,4,38014,Add 2 Roll Out Trays,110,1,ROTB24,,0,0,0,1
18516,5545,BFH42,779,Add Roll Out Tray,,Dropdown,0,4,38015,Do Not Add Roll Out Trays,0,0,DNART,,0,0,0,1
18517,5545,BFH42,779,Add Roll Out Tray,,Dropdown,0,4,38016,Add 4 Roll Out Trays,220,1,ROTB24,,0,0,0,1
18518,5545,BFH42,779,Add Roll Out Tray,,Dropdown,0,4,38017,Add Roll Out Tray,50,0,ROTB,,0,0,0,1
18519,5544,BFH42,779,Cabinet Assembly,,Dropdown,0,3,38011,Standard Finish Base / Wall Cabinet Assembly,30,2,ASSR,,0,0,0,1
18520,5544,BFH42,779,Cabinet Assembly,,Dropdown,0,3,38012,Standard Finish Utility / Oven Cabinet Assembly,60,3,ASST,,0,0,0,1
18521,5544,BFH42,779,Cabinet Assembly,,Dropdown,0,3,38013,No Assembly / Customer Will Assemble Upon Receipt,0,0,CAS,,0,0,0,1
18522,5543,BFH42,779,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,38007,No Side Exposed,0,0,NSF,,0,0,0,1
18523,5543,BFH42,779,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,38008,Both Side Exposed,0,3,BSF,,0,0,0,1
18524,5543,BFH42,779,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,38009,Left Side Exposed,0,1,LSF,,0,0,0,1
18525,5543,BFH42,779,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,38010,Right Side Exposed,0,2,RSF,,0,0,0,1
18526,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38004,White Deluxe Without Glaze,160,8,WD,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18527,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38005,Pecan With Black Glaze,210,12,PCBG,assets/images/PecanGlaze.jpg,0,0,0,1
18528,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38006,Pecan Distressed,240,12,PCDS,assets/images/PecanGlaze.jpg,0,0,0,1
18529,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37976,French Vanilla Deluxe With Charcoal Glaze Price Includes Assembly,210,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18530,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37977,French Vanilla Deluxe With Chocolate Glaze Price Includes Assembly,210,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18531,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37978,French Vanilla Deluxe With Pewter Glaze Price Includes Assembly,210,19,FVPG,assets/images/JobPics/fv_pwtr_copy.jpg,0,0,0,1
18532,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37979,French Vanilla Deluxe With Harvest Glaze Including Assembly,210,18,FVHG,assets/images/JobPics/fv_hvst_copy.jpg,0,0,0,1
18533,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37980,Black Distressed Ginger Price Includes Assembly,240,10,BDSTR-FG,assets/images/JobPics/blk_dst_copy.jpg,0,0,0,1
18534,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37981,Ginger Vandyke Distressed Price Includes Assembly,240,12,GDVD,assets/images/JobPics/gngr_vndyk_copy.jpg,0,0,0,1
18535,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37982,Mocha Deluxe Vandyke Distressed Price Includes Assembly,240,14,MDVD,assets/images/JobPics/mk_vndyk_copy.jpg,0,0,0,1
18536,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37983,French Vanilla Deluxe Vandyke Distressing Price Includes Assembly,240,16,FVVD,assets/images/JobPics/pl-1286913660B_FranklinFrenchVanilla_VanDykeDistressed1.jpg,0,0,0,1
18537,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37984,Standard Black Finish Price Includes Assembly,160,9,SBF,assets/images/JobPics/pt-1287676745B_Plain_Black1.jpg,0,0,0,1
18538,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37985,Ginger Vandyke Rub Finish Includes Assembly,210,13,GVD,assets/images/JobPics/pt-1286915389B_FranklinGinger_VanDykeRubbed1.jpg,0,0,0,1
18539,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37986,Mocha Deluxe Vandyke Rub Includes Assembly,210,15,MVD,assets/images/JobPics/pt-1286917400B_FranklinMocha_VanDykeRubbed1.jpg,0,0,0,1
18540,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37987,Mocha Deluxe,0,3,MD,assets/images/JobPics/Mocha.jpg,0,0,0,1
18541,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37988,Ginger Deluxe,0,4,GD,assets/images/JobPics/Ginger.jpg,0,0,0,1
18542,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37989,French Vanilla Deluxe,0,6,FV,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18543,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37990,Brandywine Shaker,0,1,BS,assets/images/JobPics/Brandywine_Shaker.jpg,0,0,0,1
18544,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37991,White Shaker,0,0,WS,assets/images/WhiteShaker.jpg,0,0,0,1
18545,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37992,Harvest Deluxe,0,5,HD,assets/images/JobPics/Ginger_HarvestStain.jpg,0,0,0,1
18546,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37993,Teaberry,160,8,TEAB-ST,assets/images/Teaberry.jpg,0,0,0,1
18547,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37994,Black Distressed Mocha Price Includes Assembly,240,11,BDSTR-FM,assets/images/blk_dst_copy.jpg,0,0,0,1
18548,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37995,White Deluxe Chocolate Glaze,0,7,WDCG,assets/images/WhiteChocolatePen.jpg,0,0,0,1
18549,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37996,Black Shaker,160,2,BSS,assets/images/Germantown Black.jpg,0,0,0,1
18550,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37997,Dark Grey Shaker,160,2,GS,assets/images/CraftsmanDkGrey.jpg,0,0,0,1
18551,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37998,Light Grey Shaker,160,2,LGS,assets/images/CraftsmanLtGrey.jpg,0,0,0,1
18552,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37999,Green Chocolate Glaze,210,21,GCG,assets/images/Green Chocolate.jpg,0,0,0,1
18553,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38000,Espresso Shaker,160,2,ESP,assets/images/Door Colors/Germantown Expresso.jpg,0,0,0,1
18554,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38001,White Deluxe Chocolate Mist,210,8,WDCM,assets/images/WhiteDeluxeChocolateMist.jpg,0,0,0,1
18555,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38002,White Deluxe Charcoal Mist,210,8,WDCHM,assets/images/White Deluxe Chocolate Mist.jpg,0,0,0,1
18556,5542,BFH42,779,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38003,White Deluxe Vandyke Distressed,240,8,WDVDD,assets/images/WhiteDeluxeSample.jpg,0,0,0,1
18557,5549,BFH39,780,Add Roll Out Tray,,Dropdown,0,4,38056,Add 2 Roll Out Trays,110,1,ROTB24,,0,0,0,1
18558,5549,BFH39,780,Add Roll Out Tray,,Dropdown,0,4,38057,Do Not Add Roll Out Trays,0,0,DNART,,0,0,0,1
18559,5549,BFH39,780,Add Roll Out Tray,,Dropdown,0,4,38058,Add 4 Roll Out Trays,220,1,ROTB24,,0,0,0,1
18560,5549,BFH39,780,Add Roll Out Tray,,Dropdown,0,4,38059,Add Roll Out Tray,50,0,ROTB,,0,0,0,1
18561,5548,BFH39,780,Cabinet Assembly,,Dropdown,0,3,38053,Standard Finish Base / Wall Cabinet Assembly,30,2,ASSR,,0,0,0,1
18562,5548,BFH39,780,Cabinet Assembly,,Dropdown,0,3,38054,Standard Finish Utility / Oven Cabinet Assembly,60,3,ASST,,0,0,0,1
18563,5548,BFH39,780,Cabinet Assembly,,Dropdown,0,3,38055,No Assembly / Customer Will Assemble Upon Receipt,0,0,CAS,,0,0,0,1
18564,5547,BFH39,780,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,38049,No Side Exposed,0,0,NSF,,0,0,0,1
18565,5547,BFH39,780,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,38050,Both Side Exposed,0,3,BSF,,0,0,0,1
18566,5547,BFH39,780,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,38051,Left Side Exposed,0,1,LSF,,0,0,0,1
18567,5547,BFH39,780,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,38052,Right Side Exposed,0,2,RSF,,0,0,0,1
18568,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38018,White Deluxe Without Glaze,160,8,WD,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18569,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38019,Pecan With Black Glaze,210,12,PCBG,assets/images/PecanGlaze.jpg,0,0,0,1
18570,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38020,Pecan Distressed,240,12,PCDS,assets/images/PecanGlaze.jpg,0,0,0,1
18571,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38021,French Vanilla Deluxe With Charcoal Glaze Price Includes Assembly,210,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18572,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38022,French Vanilla Deluxe With Chocolate Glaze Price Includes Assembly,210,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18573,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38023,French Vanilla Deluxe With Pewter Glaze Price Includes Assembly,210,19,FVPG,assets/images/JobPics/fv_pwtr_copy.jpg,0,0,0,1
18574,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38024,French Vanilla Deluxe With Harvest Glaze Including Assembly,210,18,FVHG,assets/images/JobPics/fv_hvst_copy.jpg,0,0,0,1
18575,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38025,Black Distressed Ginger Price Includes Assembly,240,10,BDSTR-FG,assets/images/JobPics/blk_dst_copy.jpg,0,0,0,1
18576,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38026,Ginger Vandyke Distressed Price Includes Assembly,240,12,GDVD,assets/images/JobPics/gngr_vndyk_copy.jpg,0,0,0,1
18577,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38027,Mocha Deluxe Vandyke Distressed Price Includes Assembly,240,14,MDVD,assets/images/JobPics/mk_vndyk_copy.jpg,0,0,0,1
18578,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38028,French Vanilla Deluxe Vandyke Distressing Price Includes Assembly,240,16,FVVD,assets/images/JobPics/pl-1286913660B_FranklinFrenchVanilla_VanDykeDistressed1.jpg,0,0,0,1
18579,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38029,Standard Black Finish Price Includes Assembly,160,9,SBF,assets/images/JobPics/pt-1287676745B_Plain_Black1.jpg,0,0,0,1
18580,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38030,Ginger Vandyke Rub Finish Includes Assembly,210,13,GVD,assets/images/JobPics/pt-1286915389B_FranklinGinger_VanDykeRubbed1.jpg,0,0,0,1
18581,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38031,Mocha Deluxe Vandyke Rub Includes Assembly,210,15,MVD,assets/images/JobPics/pt-1286917400B_FranklinMocha_VanDykeRubbed1.jpg,0,0,0,1
18582,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38032,Mocha Deluxe,0,3,MD,assets/images/JobPics/Mocha.jpg,0,0,0,1
18583,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38033,Ginger Deluxe,0,4,GD,assets/images/JobPics/Ginger.jpg,0,0,0,1
18584,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38034,French Vanilla Deluxe,0,6,FV,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18585,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38035,Brandywine Shaker,0,1,BS,assets/images/JobPics/Brandywine_Shaker.jpg,0,0,0,1
18586,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38036,White Shaker,0,0,WS,assets/images/WhiteShaker.jpg,0,0,0,1
18587,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38037,Harvest Deluxe,0,5,HD,assets/images/JobPics/Ginger_HarvestStain.jpg,0,0,0,1
18588,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38038,Teaberry,160,8,TEAB-ST,assets/images/Teaberry.jpg,0,0,0,1
18589,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38039,Black Distressed Mocha Price Includes Assembly,240,11,BDSTR-FM,assets/images/blk_dst_copy.jpg,0,0,0,1
18590,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38040,White Deluxe Chocolate Glaze,0,7,WDCG,assets/images/WhiteChocolatePen.jpg,0,0,0,1
18591,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38041,Black Shaker,160,2,BSS,assets/images/Germantown Black.jpg,0,0,0,1
18592,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38042,Dark Grey Shaker,160,2,GS,assets/images/CraftsmanDkGrey.jpg,0,0,0,1
18593,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38043,Light Grey Shaker,160,2,LGS,assets/images/CraftsmanLtGrey.jpg,0,0,0,1
18594,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38044,Green Chocolate Glaze,210,21,GCG,assets/images/Green Chocolate.jpg,0,0,0,1
18595,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38045,Espresso Shaker,160,2,ESP,assets/images/Door Colors/Germantown Expresso.jpg,0,0,0,1
18596,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38046,White Deluxe Chocolate Mist,210,8,WDCM,assets/images/WhiteDeluxeChocolateMist.jpg,0,0,0,1
18597,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38047,White Deluxe Charcoal Mist,210,8,WDCHM,assets/images/White Deluxe Chocolate Mist.jpg,0,0,0,1
18598,5546,BFH39,780,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38048,White Deluxe Vandyke Distressed,240,8,WDVDD,assets/images/WhiteDeluxeSample.jpg,0,0,0,1
18599,5550,2TVSD54,781,Cabinet Assembly Options (Selection Required),,Dropdown,0,3,38060,Base / Wall Cabinet Assembly,45,2,ASSR,,0,0,0,1
18600,5550,2TVSD54,781,Cabinet Assembly Options (Selection Required),,Dropdown,0,3,38062,No Assembly / Customer Will Assemble Upon Receipt,0,0,CAS,,0,0,0,1
18601,5551,2TVSD54,781,Finished Side Panel Skins (Selection Required),,Dropdown,0,2,38064,Left Side Skin / Exposed Left Side,0,1,LSF,,0,0,0,1
18602,5551,2TVSD54,781,Finished Side Panel Skins (Selection Required),,Dropdown,0,2,38065,Right Side Skin / Exposed Right Side,0,2,RSF,,0,0,0,1
18603,5551,2TVSD54,781,Finished Side Panel Skins (Selection Required),,Dropdown,0,2,38066,No Side Finished / Cabinet Sides Not Exposed,0,0,NSF,,0,0,0,1
18604,5551,2TVSD54,781,Finished Side Panel Skins (Selection Required),,Dropdown,0,2,38067,Both Side Panel Skins / Both Sides Exposed,0,3,BSF,,0,0,0,1
18605,5552,2TVSD54,781,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38068,French Vanilla Deluxe With Charcoal Glaze Price Includes Assembly,310,17,FVCG,assets/images/JobPics/fv_chrkl_copy.jpg,0,1,0,1
18606,5552,2TVSD54,781,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38069,French Vanilla Deluxe With Chocolate Glaze Price Includes Assembly,310,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,1,0,1
18607,5552,2TVSD54,781,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38070,French Vanilla Deluxe With Pewter Glaze Price Includes Assembly,310,19,FVPG,assets/images/JobPics/fv_pwtr_copy.jpg,0,1,0,1
18608,5552,2TVSD54,781,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38071,French Vanilla Deluxe With Harvest Glaze Including Assembly,310,18,FVHG,assets/images/JobPics/fv_hvst_copy.jpg,0,1,0,1
18609,5552,2TVSD54,781,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38072,Black Distressed Ginger Price Includes Assembly,385,10,BDSTR-FG,assets/images/JobPics/blk_dst_copy.jpg,0,1,0,1
18610,5552,2TVSD54,781,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38073,Ginger Vandyke Distressed Price Includes Assembly,385,12,GDVD,assets/images/JobPics/gngr_vndyk_copy.jpg,0,1,0,1
18611,5552,2TVSD54,781,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38074,Mocha Deluxe Vandyke Distressed Price Includes Assembly,385,14,MDVD,assets/images/JobPics/mk_vndyk_copy.jpg,0,1,0,1
18612,5552,2TVSD54,781,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,38075,French Vanilla Deluxe Vandyke Distressing Price Includes Assembly,385,16,FVVD,assets/images/JobPics/pl-1286913660B_FranklinFrenchVanilla_VanDykeDistressed1.jpg,0,1,0,1
